 Product Id [-], H2 [Bar], Output Voltage [V], Output Current [A], Battery Voltage [V], Battery Current [A], PowerPack State [-], Error Code [-], Powerpack Temperature [℃], , Voltage [V], Temperature1 [℃], Temperature2 [℃], Current [A], Stack State [-], CP Count [-], Fan Speed [%], Ambi Temperature [℃], Humidity [%], Low Pressure [Bar], , output Power [kW], battery Power [kW], Stack1 Power [kW], Stack2 Power [kW], Stack3 Power [kW], Stack4 Power [kW], ,
 0.00, 243.30, 50.65, 0.18, 49.48, 0.00, 1.00, 0.00, 47.40, , 68.60, 26.60, 25.30, 0.00, 5.00, 0.00, 13.00, 38.90, 17.60, 1.00, , 0.009, 0.000, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.14, 0.18, 49.48, 0.18, 1.00, 0.00, 47.40, , 68.60, 26.60, 25.30, 0.00, 5.00, 0.00, 13.00, 38.90, 17.40, 1.00, , 0.009, 0.009, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.43, 0.18, 49.48, 0.00, 1.00, 0.00, 47.40, , 68.10, 26.50, 25.30, 0.00, 5.00, 0.00, 13.00, 38.90, 17.40, 0.28, , 0.009, 0.000, 0.000, 0.000, 0.000, 0.000,
 0.00, 243.30, 49.85, 0.00, 49.48, -0.19, 1.00, 0.00, 47.40, , 66.40, 26.50, 25.20, 0.00, 5.00, 0.00, 13.00, 38.90, 17.60, 0.97, , 0.000, -0.009, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.21, 0.00, 49.48, 0.18, 1.00, 0.00, 47.40, , 66.50, 26.50, 25.20, 0.00, 5.00, 0.00, 13.00, 38.90, 17.40, 0.98, , 0.000, 0.009, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.43, 0.00, 49.48, 0.18, 1.00, 0.00, 47.40, , 66.80, 26.50, 25.20, 0.00, 5.00, 0.00, 13.00, 38.90, 17.40, 1.00, , 0.000, 0.009, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.00, 0.00, 49.48, -0.19, 1.00, 0.00, 47.40, , 67.10, 26.40, 25.20, 0.09, 5.00, 0.00, 13.00, 38.90, 17.40, 1.00, , 0.000, -0.009, 0.006, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.21, 0.18, 49.48, 0.18, 1.00, 0.00, 47.40, , 67.30, 26.40, 25.10, 0.00, 5.00, 0.00, 13.00, 38.90, 17.40, 1.00, , 0.009, 0.009, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.51, 0.18, 49.48, 0.00, 1.00, 0.00, 47.40, , 67.70, 26.40, 25.10, 0.00, 5.00, 0.00, 13.00, 38.90, 17.40, 1.00, , 0.009, 0.000, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.00, 0.18, 49.48, -0.19, 1.00, 0.00, 47.40, , 67.70, 26.40, 25.10, 0.00, 5.00, 0.00, 13.00, 38.90, 17.40, 1.00, , 0.009, -0.009, 0.000, 0.000, 0.000, 0.000,
