Time (s),1. Target Id A (0.0625),,Time (s),1. Id A (0.0625),,Time (s),1. Max velocity - left motor RPM (1),,Time (s),1. Battery Current A (0.0625),,Time (s),1. Maximum fluxing current A (1),,Time (s),1. Velocity RPM (1),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),1. Voltage limit circle magnitude A (1),,Time (s),1. Measured inductance uH (5.96046447753906E-02),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),1. Uq V (0.0625),,Time (s),1. Voltage modulation % (0.390625),,Time (s),1. Capacitor Voltage V (0.0625),,Time (s),1. Maximum iq allowed A (1),,Time (s),1. Motor Temperature 1 (Measured - T1) DegC (1),,Time (s),1. Target Iq A (0.0625),,Time (s),1. Ud V (0.0625),,Time (s),1. Iq A (0.0625),,
22.908900000000003,0.0,,22.908900000000003,0.0625,,22.9094,3200,,22.9093,74.0625,,22.909100000000002,565,,22.9094,777,,22.9093,35.625,,22.909100000000002,1393,,22.909100000000002,29.623508453369126,,22.9093,35.6875,,22.909,7.1875,,22.909,41.796875,,22.909,43.0,,22.909100000000002,449,,22.9093,54,,22.908900000000003,142.0625,,22.909,-1.4375,,22.908900000000003,144.5625,,
22.928900000000002,0.0,,22.928900000000002,-25.9375,,22.9294,3200,,22.9292,74.375,,22.929100000000002,571,,22.9294,778,,22.9292,35.6875,,22.929100000000002,1383,,22.929100000000002,29.265880584716783,,22.9292,35.8125,,22.929,6.9375,,22.929,39.453125,,22.929,43.0,,22.929100000000002,449,,22.9292,54,,22.928900000000002,142.1875,,22.929,0.25,,22.928900000000002,148.4375,,
22.948900000000002,0.0,,22.948900000000002,1.625,,22.9494,3200,,22.949300000000004,74.5625,,22.9491,568,,22.9494,783,,22.949300000000004,35.6875,,22.9491,1390,,22.9491,29.444694519042955,,22.949300000000004,35.5625,,22.949,7.3125,,22.949,41.796875,,22.949,43.0625,,22.9491,449,,22.949300000000004,54,,22.948900000000002,142.3125,,22.949,-1.0625,,22.948900000000002,144.625,,
22.9689,0.0,,22.9689,-3.125,,22.9694,3200,,22.9692,74.8125,,22.9691,571,,22.9694,783,,22.9692,35.5,,22.9691,1380,,22.9691,29.265880584716783,,22.9692,35.5625,,22.969,7.375,,22.969,42.96875,,22.969,43.0625,,22.9691,449,,22.9692,54,,22.9689,141.625,,22.969,-1.8125,,22.9689,143.4375,,
22.9886,0.0,,22.9886,-2.125,,22.9892,3200,,22.9891,74.9375,,22.989,569,,22.9892,788,,22.9891,35.5,,22.989,1381,,22.989,29.385089874267564,,22.9891,35.4375,,22.9889,7.3125,,22.9889,41.796875,,22.9889,43.0,,22.989,449,,22.9891,54,,22.9886,141.4375,,22.9889,-0.5,,22.9886,145.4375,,
23.0089,0.0,,23.0089,-5.5625,,23.009400000000003,3200,,23.0092,75.125,,23.009100000000004,567,,23.009400000000003,785,,23.0092,35.375,,23.009100000000004,1384,,23.009100000000004,29.504299163818345,,23.0092,35.3125,,23.009,7.5,,23.009,44.53125,,23.009,43.0625,,23.009100000000004,449,,23.0092,54,,23.0089,140.9375,,23.009,-2.25,,23.0089,139.0625,,
23.0289,0.0,,23.0289,-2.5625,,23.029300000000003,3200,,23.0292,75.1875,,23.029100000000003,568,,23.029300000000003,795,,23.0292,35.3125,,23.029100000000003,1357,,23.029100000000003,29.444694519042955,,23.0292,35.5625,,23.029,7.4375,,23.029,42.1875,,23.029,43.0625,,23.029100000000003,449,,23.0292,54,,23.0289,140.8125,,23.029,-0.375,,23.0289,141.8125,,
23.0489,0.0,,23.0489,-4.0,,23.049400000000002,3200,,23.049300000000002,75.3125,,23.0492,567,,23.049400000000002,788,,23.049300000000002,35.5625,,23.0492,1372,,23.0492,29.504299163818345,,23.049300000000002,35.6875,,23.049100000000003,7.5625,,23.049100000000003,44.921875,,23.049100000000003,43.0,,23.0492,449,,23.049300000000002,54,,23.0489,141.6875,,23.049100000000003,-2.375,,23.0489,138.9375,,
23.068800000000003,0.0,,23.068800000000003,-0.6875,,23.069300000000002,3200,,23.069200000000002,75.5625,,23.069100000000002,570,,23.069300000000002,798,,23.069200000000002,35.625,,23.069100000000002,1352,,23.069100000000002,29.325485229492173,,23.069200000000002,35.5625,,23.069,7.6875,,23.069,42.96875,,23.069,43.0625,,23.069100000000002,449,,23.069200000000002,54,,23.068800000000003,141.9375,,23.069,-1.0625,,23.068800000000003,139.25,,
23.088900000000002,0.0,,23.088900000000002,-9.25,,23.0893,3200,,23.0892,75.75,,23.089100000000002,563,,23.0893,793,,23.0892,35.5,,23.089100000000002,1369,,23.089100000000002,29.683113098144517,,23.0892,35.5625,,23.089,7.25,,23.089,42.96875,,23.089,43.0,,23.089100000000002,449,,23.0892,54,,23.088900000000002,141.625,,23.089,-2.1875,,23.088900000000002,137.0625,,
23.108800000000002,0.0,,23.108800000000002,-6.1875,,23.109300000000005,3200,,23.1092,75.9375,,23.1091,570,,23.109300000000005,802,,23.1092,35.5625,,23.1091,1339,,23.1091,29.325485229492173,,23.1092,35.6875,,23.109,7.5625,,23.109,43.359375,,23.109,43.0,,23.1091,449,,23.1092,54,,23.108800000000002,141.6875,,23.109,-0.3125,,23.108800000000002,141.9375,,
23.1291,0.0,,23.1291,-2.125,,23.1295,3200,,23.1294,76.125,,23.1292,565,,23.1295,796,,23.1294,35.625,,23.1292,1364,,23.1292,29.623508453369126,,23.1294,35.5625,,23.1291,7.25,,23.1291,43.75,,23.1291,43.0,,23.1292,449,,23.1294,54,,23.1291,141.9375,,23.1291,-2.25,,23.1291,144.5625,,
23.149,0.0,,23.149,3.3125,,23.1495,3200,,23.1494,76.4375,,23.149300000000004,570,,23.1495,804,,23.1494,35.5,,23.149300000000004,1334,,23.149300000000004,29.325485229492173,,23.1494,35.4375,,23.1491,7.4375,,23.1491,43.359375,,23.1491,43.0,,23.149300000000004,449,,23.1494,54,,23.149,141.4375,,23.1491,-1.875,,23.149,145.25,,
23.168800000000005,0.0,,23.168800000000005,-2.5,,23.169300000000003,3200,,23.1692,76.5,,23.169100000000004,563,,23.169300000000003,801,,23.1692,35.375,,23.169100000000004,1355,,23.169100000000004,29.683113098144517,,23.1692,35.4375,,23.1689,7.375,,23.1689,43.359375,,23.1689,43.0,,23.169100000000004,449,,23.1692,54,,23.168800000000005,141.0625,,23.1689,-1.875,,23.168800000000005,142.9375,,
23.188800000000004,0.0,,23.188800000000004,25.6875,,23.189300000000003,3200,,23.189100000000003,76.6875,,23.189100000000003,569,,23.189300000000003,808,,23.189100000000003,35.375,,23.189100000000003,1329,,23.189100000000003,29.385089874267564,,23.189100000000003,35.4375,,23.189,7.4375,,23.189,45.3125,,23.189,43.0,,23.189100000000003,449,,23.189100000000003,54,,23.188800000000004,141.0625,,23.189,-4.75,,23.188800000000004,142.625,,
23.209,0.0,,23.209,7.6875,,23.2095,3200,,23.209400000000002,76.75,,23.2092,563,,23.2095,808,,23.209400000000002,35.375,,23.2092,1339,,23.2092,29.683113098144517,,23.209400000000002,35.4375,,23.209100000000003,7.5,,23.209100000000003,43.75,,23.209100000000003,43.0,,23.2092,449,,23.209400000000002,54,,23.209,141.0625,,23.209100000000003,-1.8125,,23.209,144.25,,
23.229,0.0,,23.229,4.6875,,23.2295,3200,,23.229300000000002,77.0,,23.229200000000002,566,,23.2295,808,,23.229300000000002,35.375,,23.229200000000002,1327,,23.229200000000002,29.563903808593736,,23.229300000000002,35.25,,23.229100000000003,7.625,,23.229100000000003,46.09375,,23.229100000000003,43.0,,23.229200000000002,449,,23.229300000000002,54,,23.229,140.875,,23.229100000000003,-2.8125,,23.229,138.625,,
23.248800000000003,0.0,,23.248800000000003,4.25,,23.2494,3200,,23.249200000000002,77.0,,23.249100000000002,565,,23.2494,816,,23.249200000000002,35.25,,23.249100000000002,1320,,23.249100000000002,29.623508453369126,,23.249200000000002,35.3125,,23.249,7.625,,23.249,43.75,,23.249,43.0,,23.249100000000002,449,,23.249200000000002,54,,23.248800000000003,140.4375,,23.249,-0.8125,,23.248800000000003,141.9375,,
23.269,0.0,,23.269,7.625,,23.2695,3200,,23.2694,77.0,,23.2693,560,,23.2695,813,,23.2694,35.3125,,23.2693,1318,,23.2693,29.86192703247069,,23.2694,35.4375,,23.2691,7.375,,23.2691,44.921875,,23.2691,43.0,,23.2693,449,,23.2694,54,,23.269,140.6875,,23.2691,-2.8125,,23.269,146.625,,
23.2891,0.0,,23.2891,-1.125,,23.2895,3200,,23.2894,77.1875,,23.2892,563,,23.2895,822,,23.2894,35.5,,23.2892,1297,,23.2892,29.683113098144517,,23.2894,35.8125,,23.2892,7.5,,23.2892,42.96875,,23.2892,43.0,,23.2892,449,,23.2894,54,,23.2891,141.4375,,23.2892,-0.9375,,23.2891,144.25,,
23.309,0.0,,23.309,-0.6875,,23.3095,3200,,23.309300000000004,77.4375,,23.3092,557,,23.3095,815,,23.309300000000004,35.6875,,23.3092,1313,,23.3092,30.04074096679686,,23.309300000000004,35.5625,,23.3091,7.9375,,23.3091,48.046875,,23.3091,43.0,,23.3092,449,,23.309300000000004,54,,23.309,142.3125,,23.3091,-3.0625,,23.309,134.6875,,
23.329,0.0,,23.329,-8.6875,,23.3294,3200,,23.329300000000003,77.6875,,23.3292,563,,23.3294,825,,23.329300000000003,35.5,,23.3292,1286,,23.3292,29.683113098144517,,23.329300000000003,35.4375,,23.329100000000004,7.75,,23.329100000000004,44.140625,,23.329100000000004,43.0,,23.3292,449,,23.329300000000003,54,,23.329,141.4375,,23.329100000000004,-0.1875,,23.329,142.0,,
23.349,0.0,,23.349,-0.1875,,23.3495,3200,,23.349400000000003,77.9375,,23.349300000000003,560,,23.3495,819,,23.349400000000003,35.375,,23.349300000000003,1308,,23.349300000000003,29.86192703247069,,23.349400000000003,35.4375,,23.349100000000004,7.4375,,23.349100000000004,44.53125,,23.349100000000004,43.0,,23.349300000000003,449,,23.349400000000003,54,,23.349,141.0625,,23.349100000000004,-2.4375,,23.349,145.0625,,
23.369100000000003,0.0,,23.369100000000003,2.625,,23.3695,3200,,23.369400000000002,78.1875,,23.3692,566,,23.3695,826,,23.369400000000002,35.4375,,23.3692,1290,,23.3692,29.563903808593736,,23.369400000000002,35.5625,,23.369100000000003,7.8125,,23.369100000000003,46.484375,,23.369100000000003,42.9375,,23.3692,449,,23.369400000000002,54,,23.369100000000003,141.25,,23.369100000000003,-2.3125,,23.369100000000003,139.75,,
23.389,0.0,,23.389,0.4375,,23.3895,3200,,23.389300000000002,78.25,,23.389300000000002,559,,23.3895,826,,23.389300000000002,35.4375,,23.389300000000002,1304,,23.389300000000002,29.92153167724608,,23.389300000000002,35.3125,,23.389100000000003,8.0,,23.389100000000003,46.09375,,23.389100000000003,43.0,,23.389300000000002,449,,23.389300000000002,54,,23.389,141.3125,,23.389100000000003,-1.3125,,23.389,137.6875,,
23.408900000000003,0.0,,23.408900000000003,5.5,,23.4094,3200,,23.4093,78.5,,23.409200000000002,566,,23.4094,829,,23.4093,35.3125,,23.409200000000002,1280,,23.409200000000002,29.563903808593736,,23.4093,35.4375,,23.409100000000002,7.5,,23.409100000000002,44.53125,,23.409100000000002,43.0,,23.409200000000002,449,,23.4093,54,,23.408900000000003,140.6875,,23.409100000000002,-2.25,,23.408900000000003,145.25,,
23.429,0.0,,23.429,-1.5625,,23.4295,3200,,23.4293,78.625,,23.4292,565,,23.4295,833,,23.4293,35.4375,,23.4292,1293,,23.4292,29.623508453369126,,23.4293,35.5625,,23.429100000000002,8.125,,23.429100000000002,46.484375,,23.429100000000002,42.9375,,23.4292,449,,23.4293,54,,23.429,141.25,,23.429100000000002,-1.1875,,23.429,136.5,,
23.449,0.0,,23.449,-19.125,,23.4495,3200,,23.4494,78.875,,23.4492,567,,23.4495,831,,23.4494,35.5625,,23.4492,1292,,23.4492,29.504299163818345,,23.4494,35.8125,,23.4491,7.5625,,23.4491,42.96875,,23.4491,43.0,,23.4492,449,,23.4494,54,,23.449,141.8125,,23.4491,0.1875,,23.449,145.875,,
23.469,0.0,,23.469,2.8125,,23.4695,3200,,23.469300000000004,79.0,,23.4692,570,,23.4695,839,,23.469300000000004,35.6875,,23.4692,1287,,23.4692,29.325485229492173,,23.469300000000004,35.5625,,23.4691,7.625,,23.4691,43.75,,23.4691,42.9375,,23.4692,449,,23.469300000000004,54,,23.469,142.3125,,23.4691,-0.9375,,23.469,145.125,,
23.489,0.0,,23.489,-0.75,,23.4894,3200,,23.489300000000004,79.3125,,23.4892,567,,23.4894,832,,23.489300000000004,35.5,,23.4892,1306,,23.4892,29.504299163818345,,23.489300000000004,35.5625,,23.4891,8.125,,23.4891,49.21875,,23.4891,43.0,,23.4892,449,,23.489300000000004,54,,23.489,141.625,,23.4891,-3.0,,23.489,135.1875,,
23.5089,0.0,,23.5089,0.125,,23.509400000000003,3200,,23.509300000000003,79.5,,23.509100000000004,570,,23.509400000000003,842,,23.509300000000003,35.5,,23.509100000000004,1281,,23.509100000000004,29.325485229492173,,23.509300000000003,35.4375,,23.509,7.8125,,23.509,45.3125,,23.509,43.0,,23.509100000000004,449,,23.509300000000003,54,,23.5089,141.4375,,23.509,-1.5,,23.5089,144.75,,
23.529,0.0,,23.529,-6.0,,23.529400000000003,3200,,23.529300000000003,79.625,,23.5292,563,,23.529400000000003,837,,23.529300000000003,35.375,,23.5292,1296,,23.5292,29.683113098144517,,23.529300000000003,35.4375,,23.529100000000003,8.1875,,23.529100000000003,48.046875,,23.529100000000003,43.0,,23.5292,449,,23.529300000000003,54,,23.529,141.0625,,23.529100000000003,-2.125,,23.529,133.8125,,
23.549,0.0,,23.549,1.1875,,23.5495,3200,,23.549300000000002,79.8125,,23.5492,570,,23.5495,845,,23.549300000000002,35.4375,,23.5492,1268,,23.5492,29.325485229492173,,23.549300000000002,35.5625,,23.549100000000003,7.75,,23.549100000000003,45.3125,,23.549100000000003,42.9375,,23.5492,449,,23.549300000000002,54,,23.549,141.25,,23.549100000000003,-1.6875,,23.549,145.0625,,
23.568900000000003,0.0,,23.568900000000003,-1.4375,,23.5694,3200,,23.569200000000002,79.9375,,23.569100000000002,566,,23.5694,844,,23.569200000000002,35.5625,,23.569100000000002,1283,,23.569100000000002,29.563903808593736,,23.569200000000002,35.6875,,23.569100000000002,8.25,,23.569100000000002,47.65625,,23.569100000000002,42.9375,,23.569100000000002,449,,23.569200000000002,54,,23.568900000000003,141.6875,,23.569100000000002,-1.5625,,23.568900000000003,136.25,,
23.589,0.0,,23.589,-4.1875,,23.5894,3200,,23.5893,80.25,,23.5892,566,,23.5894,846,,23.5893,35.625,,23.5892,1273,,23.5892,29.563903808593736,,23.5893,35.5625,,23.589100000000002,7.6875,,23.589100000000002,45.703125,,23.589100000000002,42.9375,,23.5892,449,,23.5893,54,,23.589,141.9375,,23.589100000000002,-2.375,,23.589,145.25,,
23.608900000000002,0.0,,23.608900000000002,-5.6875,,23.6094,3200,,23.6092,80.375,,23.6091,567,,23.6094,854,,23.6092,35.5,,23.6091,1259,,23.6091,29.504299163818345,,23.6092,35.5625,,23.609,8.0,,23.609,45.703125,,23.609,42.9375,,23.6091,449,,23.6092,54,,23.608900000000002,141.625,,23.609,-0.375,,23.608900000000002,141.25,,
23.629,0.0,,23.629,-1.5,,23.6294,3200,,23.629300000000004,80.625,,23.6292,566,,23.6294,849,,23.629300000000004,35.5,,23.6292,1268,,23.6292,29.563903808593736,,23.629300000000004,35.5625,,23.6291,7.875,,23.6291,47.265625,,23.6291,42.9375,,23.6292,449,,23.629300000000004,54,,23.629,141.625,,23.6291,-2.6875,,23.629,142.1875,,
23.6489,0.0,,23.6489,5.6875,,23.6494,3200,,23.649300000000004,80.875,,23.6492,570,,23.6494,857,,23.649300000000004,35.5,,23.6492,1252,,23.6492,29.325485229492173,,23.649300000000004,35.5625,,23.6491,7.875,,23.6491,45.3125,,23.6491,42.9375,,23.6492,449,,23.649300000000004,54,,23.6489,141.625,,23.6491,-1.5,,23.6489,146.625,,
23.6689,0.0,,23.6689,-0.875,,23.669400000000003,3200,,23.669300000000003,81.0,,23.669100000000004,563,,23.669400000000003,852,,23.669300000000003,35.5,,23.669100000000004,1271,,23.669100000000004,29.683113098144517,,23.669300000000003,35.5625,,23.669,8.1875,,23.669,49.21875,,23.669,42.9375,,23.669100000000004,449,,23.669300000000003,54,,23.6689,141.625,,23.669,-2.6875,,23.6689,134.9375,,
23.6889,0.0,,23.6889,3.375,,23.689400000000003,3200,,23.6892,81.1875,,23.6892,568,,23.689400000000003,860,,23.6892,35.5,,23.6892,1245,,23.6892,29.444694519042955,,23.6892,35.5625,,23.689100000000003,7.875,,23.689100000000003,46.09375,,23.689100000000003,42.9375,,23.6892,449,,23.6892,54,,23.6889,141.625,,23.689100000000003,-1.875,,23.6889,145.875,,
23.7089,0.0,,23.7089,-4.125,,23.709400000000002,3200,,23.709300000000002,81.375,,23.709100000000003,565,,23.709400000000002,860,,23.709300000000002,35.5,,23.709100000000003,1256,,23.709100000000003,29.623508453369126,,23.709300000000002,35.4375,,23.709,8.0625,,23.709,46.09375,,23.709,42.875,,23.709100000000003,449,,23.709300000000002,54,,23.7089,141.4375,,23.709,-1.0,,23.7089,143.4375,,
23.728900000000003,0.0,,23.728900000000003,1.75,,23.729400000000002,3200,,23.729300000000002,81.625,,23.729200000000002,565,,23.729400000000002,860,,23.729300000000002,35.375,,23.729200000000002,1246,,23.729200000000002,29.623508453369126,,23.729300000000002,35.3125,,23.729100000000003,8.1875,,23.729100000000003,49.609375,,23.729100000000003,42.9375,,23.729200000000002,449,,23.729300000000002,54,,23.728900000000003,140.9375,,23.729100000000003,-3.0,,23.728900000000003,137.3125,,
23.748800000000003,0.0,,23.748800000000003,0.8125,,23.7493,3200,,23.749200000000002,81.625,,23.749100000000002,567,,23.7493,868,,23.749200000000002,35.3125,,23.749100000000002,1234,,23.749100000000002,29.504299163818345,,23.749200000000002,35.4375,,23.749,7.875,,23.749,45.3125,,23.749,42.875,,23.749100000000002,449,,23.749200000000002,54,,23.748800000000003,140.6875,,23.749,-0.875,,23.748800000000003,144.4375,,
23.768900000000002,0.0,,23.768900000000002,3.8125,,23.7694,3200,,23.7692,81.8125,,23.7691,565,,23.7694,863,,23.7692,35.375,,23.7691,1246,,23.7691,29.623508453369126,,23.7692,35.4375,,23.769,7.875,,23.769,47.65625,,23.769,42.9375,,23.7691,449,,23.7692,54,,23.768900000000002,141.0625,,23.769,-2.875,,23.768900000000002,145.0625,,
23.7889,0.0,,23.7889,-5.5625,,23.7895,3200,,23.789300000000004,81.9375,,23.7892,569,,23.7895,871,,23.789300000000004,35.375,,23.7892,1231,,23.7892,29.385089874267564,,23.789300000000004,35.3125,,23.7891,8.375,,23.7891,48.4375,,23.7891,42.9375,,23.7892,449,,23.789300000000004,54,,23.7889,140.9375,,23.7891,-1.4375,,23.7889,137.3125,,
23.8089,0.0,,23.8089,4.3125,,23.8094,3200,,23.8092,82.0,,23.8091,562,,23.8094,868,,23.8092,35.25,,23.8091,1249,,23.8091,29.742717742919908,,23.8092,35.3125,,23.809,8.125,,23.809,47.65625,,23.809,42.9375,,23.8091,449,,23.8092,54,,23.8089,140.625,,23.809,-2.125,,23.8089,140.4375,,
23.8289,0.0,,23.8289,-5.25,,23.829300000000003,3200,,23.8292,82.1875,,23.829100000000004,569,,23.829300000000003,873,,23.8292,35.25,,23.829100000000004,1222,,23.829100000000004,29.385089874267564,,23.8292,35.3125,,23.829,8.0625,,23.829,47.65625,,23.829,42.9375,,23.829100000000004,449,,23.8292,54,,23.8289,140.625,,23.829,-2.25,,23.8289,141.0,,
23.848800000000004,0.0,,23.848800000000004,6.875,,23.849300000000003,3200,,23.8492,82.25,,23.849100000000004,569,,23.849300000000003,876,,23.8492,35.3125,,23.849100000000004,1233,,23.849100000000004,29.385089874267564,,23.8492,35.4375,,23.8489,8.1875,,23.8489,47.265625,,23.8489,42.9375,,23.849100000000004,449,,23.8492,54,,23.848800000000004,140.6875,,23.8489,-1.6875,,23.848800000000004,143.1875,,
23.868800000000004,0.0,,23.868800000000004,-7.625,,23.869300000000003,3200,,23.8692,82.5,,23.869100000000003,562,,23.869300000000003,867,,23.8692,35.5,,23.869100000000003,1246,,23.869100000000003,29.742717742919908,,23.8692,35.8125,,23.869,7.6875,,23.869,45.703125,,23.869,42.9375,,23.869100000000003,449,,23.8692,54,,23.868800000000004,141.4375,,23.869,-2.25,,23.868800000000004,145.3125,,
23.888900000000003,0.0,,23.888900000000003,-4.1875,,23.889300000000002,3200,,23.889200000000002,82.5625,,23.889100000000003,568,,23.889300000000002,883,,23.889200000000002,35.75,,23.889100000000003,1208,,23.889100000000003,29.444694519042955,,23.889200000000002,35.8125,,23.889,8.5,,23.889,48.4375,,23.889,42.875,,23.889100000000003,449,,23.889200000000002,54,,23.888900000000003,142.5625,,23.889,-0.875,,23.888900000000003,138.625,,
23.908800000000003,0.0,,23.908800000000003,-0.0625,,23.9093,3200,,23.909100000000002,82.875,,23.909,563,,23.9093,876,,23.909100000000002,35.625,,23.909,1232,,23.909,29.683113098144517,,23.909100000000002,35.3125,,23.908900000000003,8.375,,23.908900000000003,49.609375,,23.908900000000003,42.875,,23.909,449,,23.909100000000002,53,,23.908800000000003,142.0625,,23.908900000000003,-2.5,,23.908800000000003,137.5,,
23.928900000000002,0.0,,23.928900000000002,-0.25,,23.9294,3200,,23.9292,83.25,,23.929100000000002,568,,23.9294,882,,23.9292,35.3125,,23.929100000000002,1212,,23.929100000000002,29.444694519042955,,23.9292,35.4375,,23.929100000000002,8.375,,23.929100000000002,50.0,,23.929100000000002,42.875,,23.929100000000002,449,,23.9292,53,,23.928900000000002,140.6875,,23.929100000000002,-2.375,,23.928900000000002,138.4375,,
23.948800000000002,0.0,,23.948800000000002,1.125,,23.9494,3200,,23.949300000000004,83.25,,23.9491,566,,23.9494,885,,23.949300000000004,35.375,,23.9491,1217,,23.9491,29.563903808593736,,23.949300000000004,35.4375,,23.949,8.25,,23.949,47.65625,,23.949,42.875,,23.9491,449,,23.949300000000004,53,,23.948800000000002,141.0625,,23.949,-1.1875,,23.948800000000002,140.8125,,
23.9688,0.0,,23.9688,0.0625,,23.9692,3200,,23.9692,83.5,,23.9691,567,,23.9692,884,,23.9692,35.375,,23.9691,1214,,23.9691,29.504299163818345,,23.9692,35.3125,,23.9689,8.0,,23.9689,47.65625,,23.9689,42.875,,23.9691,449,,23.9692,54,,23.9688,140.9375,,23.9689,-2.3125,,23.9688,144.75,,
23.9888,0.0,,23.9888,-1.0,,23.9894,3200,,23.989300000000004,83.5625,,23.9891,570,,23.9894,893,,23.989300000000004,35.25,,23.9891,1205,,23.9891,29.325485229492173,,23.989300000000004,35.3125,,23.989,8.1875,,23.989,47.265625,,23.989,42.9375,,23.9891,449,,23.989300000000004,54,,23.9888,140.625,,23.989,-1.125,,23.9888,143.875,,
24.0089,0.0,,24.0089,-6.4375,,24.009400000000003,3200,,24.0092,83.75,,24.009100000000004,563,,24.009400000000003,886,,24.0092,35.3125,,24.009100000000004,1224,,24.009100000000004,29.683113098144517,,24.0092,35.4375,,24.009,8.0625,,24.009,47.65625,,24.009,42.875,,24.009100000000004,449,,24.0092,54,,24.0089,140.6875,,24.009,-2.4375,,24.0089,141.6875,,
24.029,0.0,,24.029,-4.0,,24.0295,3200,,24.029300000000003,83.875,,24.0292,570,,24.0295,893,,24.029300000000003,35.4375,,24.0292,1199,,24.0292,29.325485229492173,,24.029300000000003,35.5625,,24.029100000000003,8.125,,24.029100000000003,47.65625,,24.029100000000003,42.875,,24.0292,449,,24.029300000000003,54,,24.029,141.25,,24.029100000000003,-1.625,,24.029,144.0625,,
24.049,0.0,,24.049,0.9375,,24.0495,3200,,24.049400000000002,84.0,,24.0492,567,,24.0495,895,,24.049400000000002,35.4375,,24.0492,1209,,24.0492,29.504299163818345,,24.049400000000002,35.125,,24.049100000000003,8.375,,24.049100000000003,48.046875,,24.049100000000003,42.8125,,24.0492,449,,24.049400000000002,54,,24.049,141.125,,24.049100000000003,-1.25,,24.049,141.5,,
24.069,0.0,,24.069,3.0625,,24.0695,3200,,24.0694,84.25,,24.069300000000002,565,,24.0695,895,,24.0694,35.25,,24.069300000000002,1202,,24.069300000000002,29.623508453369126,,24.0694,35.6875,,24.069100000000002,8.0625,,24.069100000000002,48.828125,,24.069100000000002,42.875,,24.069300000000002,449,,24.0694,53,,24.069,140.4375,,24.069100000000002,-3.0,,24.069,143.3125,,
24.089,0.0,,24.089,-1.0,,24.0895,3200,,24.0894,84.3125,,24.0892,569,,24.0895,904,,24.0894,35.625,,24.0892,1185,,24.0892,29.385089874267564,,24.0894,35.5625,,24.089100000000002,8.4375,,24.089100000000002,48.4375,,24.089100000000002,42.875,,24.0892,449,,24.0894,53,,24.089,141.9375,,24.089100000000002,-0.875,,24.089,140.5625,,
24.109,0.0,,24.109,5.0625,,24.1095,3200,,24.109300000000005,84.5625,,24.1092,565,,24.1095,897,,24.109300000000005,35.5,,24.1092,1205,,24.1092,29.623508453369126,,24.109300000000005,35.5625,,24.1091,8.375,,24.1091,50.78125,,24.1091,42.875,,24.1092,449,,24.109300000000005,53,,24.109,141.625,,24.1091,-3.0625,,24.109,140.3125,,
24.128800000000002,0.0,,24.128800000000002,-1.6875,,24.129300000000004,3200,,24.1292,84.875,,24.1291,569,,24.129300000000004,902,,24.1292,35.5,,24.1291,1189,,24.1291,29.385089874267564,,24.1292,35.5625,,24.129,8.625,,24.129,51.171875,,24.129,42.875,,24.1291,449,,24.1292,54,,24.128800000000002,141.625,,24.129,-2.375,,24.128800000000002,140.9375,,
24.1488,0.0,,24.1488,-2.625,,24.149300000000004,3200,,24.1492,85.0,,24.1491,567,,24.149300000000004,906,,24.1492,35.5,,24.1491,1192,,24.1491,29.504299163818345,,24.1492,35.5625,,24.149,8.625,,24.149,49.21875,,24.149,42.875,,24.1491,449,,24.1492,54,,24.1488,141.625,,24.149,-0.375,,24.1488,139.4375,,
24.169,0.0,,24.169,-4.3125,,24.169400000000003,3200,,24.169300000000003,85.25,,24.1692,567,,24.169400000000003,904,,24.169300000000003,35.5,,24.1692,1189,,24.1692,29.504299163818345,,24.169300000000003,35.5625,,24.169100000000004,8.625,,24.169100000000004,50.78125,,24.169100000000004,42.875,,24.1692,449,,24.169300000000003,54,,24.169,141.625,,24.169100000000004,-2.625,,24.169,136.5625,,
24.189,0.0,,24.189,2.25,,24.1895,3200,,24.189300000000003,85.5,,24.1892,571,,24.1895,912,,24.189300000000003,35.4375,,24.1892,1179,,24.1892,29.265880584716783,,24.189300000000003,35.3125,,24.189100000000003,8.375,,24.189100000000003,48.828125,,24.189100000000003,42.9375,,24.1892,449,,24.189300000000003,54,,24.189,141.3125,,24.189100000000003,-1.625,,24.189,145.0625,,
24.209,0.0,,24.209,0.1875,,24.209400000000002,3200,,24.209300000000002,85.6875,,24.2092,565,,24.209400000000002,907,,24.209300000000002,35.25,,24.2092,1194,,24.2092,29.623508453369126,,24.209300000000002,35.3125,,24.209100000000003,8.375,,24.209100000000003,48.828125,,24.209100000000003,42.9375,,24.2092,449,,24.209300000000002,54,,24.209,140.625,,24.209100000000003,-1.9375,,24.209,141.4375,,
24.228800000000003,0.0,,24.228800000000003,-4.4375,,24.229300000000002,3200,,24.229100000000003,85.75,,24.229100000000003,571,,24.229300000000002,913,,24.229100000000003,35.3125,,24.229100000000003,1174,,24.229100000000003,29.265880584716783,,24.229100000000003,35.4375,,24.229,8.4375,,24.229,49.21875,,24.229,42.875,,24.229100000000003,449,,24.229100000000003,54,,24.228800000000003,140.6875,,24.229,-1.9375,,24.228800000000003,141.4375,,
