Time (s),1. Target Id A (0.0625),,Time (s),1. Id A (0.0625),,Time (s),1. Max velocity - left motor RPM (1),,Time (s),1. Battery Current A (0.0625),,Time (s),1. Maximum fluxing current A (1),,Time (s),1. Velocity RPM (1),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),1. Voltage limit circle magnitude A (1),,Time (s),1. Measured inductance uH (5.96046447753906E-02),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),1. Uq V (0.0625),,Time (s),1. Voltage modulation % (0.390625),,Time (s),1. Capacitor Voltage V (0.0625),,Time (s),1. Maximum iq allowed A (1),,Time (s),1. Motor Temperature 1 (Measured - T1) DegC (1),,Time (s),1. Target Iq A (0.0625),,Time (s),1. Ud V (0.0625),,Time (s),1. Iq A (0.0625),,
10.858,0.0,,10.858,-1.1875,,10.8585,3200,,10.858400000000001,-17.8125,,10.858300000000002,507,,10.8585,726,,10.858400000000001,-11.25,,10.858300000000002,1380,,10.858300000000002,32.961368560791,,10.858400000000001,-11.25,,10.8582,6.125,,10.8582,33.59375,,10.8582,44.375,,10.858300000000002,449,,10.858400000000001,45,,10.858,-44.875,,10.8582,0.125,,10.858,-45.5625,,
10.8793,0.0,,10.8793,-2.125,,10.879700000000001,3200,,10.8796,-17.75,,10.8795,507,,10.879700000000001,721,,10.8796,-11.25,,10.8795,1380,,10.8795,32.961368560791,,10.8796,-11.25,,10.879400000000002,5.8125,,10.879400000000002,32.03125,,10.879400000000002,44.375,,10.8795,449,,10.8796,45,,10.8793,-44.875,,10.879400000000002,0.1875,,10.8793,-41.5,,
10.898,0.0,,10.898,2.25,,10.8985,3200,,10.8983,-17.625,,10.898200000000001,507,,10.8985,728,,10.8983,-11.25,,10.898200000000001,1377,,10.898200000000001,32.961368560791,,10.8983,-11.25,,10.898100000000001,5.8125,,10.898100000000001,32.421875,,10.898100000000001,44.375,,10.898200000000001,449,,10.8983,45,,10.898,-44.875,,10.898100000000001,0.9375,,10.898,-43.25,,
10.918,0.0,,10.918,4.9375,,10.9185,3200,,10.918400000000002,-17.5625,,10.9183,507,,10.9185,717,,10.918400000000002,-11.25,,10.9183,1390,,10.9183,32.961368560791,,10.918400000000002,-11.25,,10.9182,5.875,,10.9182,32.421875,,10.9182,44.375,,10.9183,449,,10.918400000000002,45,,10.918,-44.875,,10.9182,0.0625,,10.918,-46.0625,,
10.9379,0.0,,10.9379,-0.1875,,10.9385,3200,,10.938300000000002,-17.5625,,10.9382,507,,10.9385,718,,10.938300000000002,-11.25,,10.9382,1391,,10.9382,32.961368560791,,10.938300000000002,-11.25,,10.9381,5.875,,10.9381,32.8125,,10.9381,44.375,,10.9382,449,,10.938300000000002,45,,10.9379,-44.875,,10.9381,0.5,,10.9379,-45.1875,,
10.958,0.0,,10.958,2.3125,,10.9585,3200,,10.958400000000001,-17.5,,10.958200000000001,507,,10.9585,711,,10.958400000000001,-11.25,,10.958200000000001,1401,,10.958200000000001,32.961368560791,,10.958400000000001,-11.25,,10.958200000000001,5.875,,10.958200000000001,32.421875,,10.958200000000001,44.375,,10.958200000000001,449,,10.958400000000001,45,,10.958,-44.875,,10.958200000000001,-0.375,,10.958,-44.0,,
10.9792,0.0,,10.9792,-0.3125,,10.979700000000001,3200,,10.9796,-17.4375,,10.9795,507,,10.979700000000001,720,,10.9796,-11.25,,10.9795,1389,,10.9795,32.961368560791,,10.9796,-11.25,,10.979400000000002,5.8125,,10.979400000000002,32.8125,,10.979400000000002,44.375,,10.9795,449,,10.9796,45,,10.9792,-44.875,,10.979400000000002,1.375,,10.9792,-44.625,,
10.998,0.0,,10.998,-0.4375,,10.998400000000002,3200,,10.9983,-17.375,,10.9982,507,,10.998400000000002,711,,10.9983,-11.25,,10.9982,1405,,10.9982,32.961368560791,,10.9983,-11.25,,10.998,5.9375,,10.998,32.8125,,10.998,44.4375,,10.9982,449,,10.9983,45,,10.998,-44.875,,10.998,0.3125,,10.998,-46.375,,
11.017900000000001,0.0,,11.017900000000001,0.6875,,11.018400000000002,3200,,11.018300000000002,-17.3125,,11.0182,507,,11.018400000000002,710,,11.018300000000002,-11.25,,11.0182,1391,,11.0182,32.961368560791,,11.018300000000002,-11.25,,11.0181,5.625,,11.0181,33.984375,,11.0181,44.375,,11.0182,449,,11.018300000000002,45,,11.017900000000001,-44.875,,11.0181,2.4375,,11.017900000000001,-40.6875,,
11.039400000000002,0.0,,11.039400000000002,-0.9375,,11.039900000000001,3200,,11.039800000000001,-17.25,,11.0396,507,,11.039900000000001,702,,11.039800000000001,-11.25,,11.0396,1421,,11.0396,32.961368560791,,11.039800000000001,-11.25,,11.0395,6.0,,11.0395,33.203125,,11.0395,44.375,,11.0396,449,,11.039800000000001,45,,11.039400000000002,-44.875,,11.0395,-0.25,,11.039400000000002,-48.875,,
11.057900000000002,0.0,,11.057900000000002,-3.4375,,11.0584,3200,,11.058300000000001,-17.1875,,11.058200000000001,507,,11.0584,705,,11.058300000000001,-11.25,,11.058200000000001,1405,,11.058200000000001,32.961368560791,,11.058300000000001,-11.25,,11.0581,5.8125,,11.0581,33.203125,,11.0581,44.375,,11.058200000000001,449,,11.058300000000001,45,,11.057900000000002,-44.875,,11.0581,1.625,,11.057900000000002,-45.0,,
11.077900000000001,0.0,,11.077900000000001,2.125,,11.078400000000002,3200,,11.0783,-17.125,,11.0782,507,,11.078400000000002,704,,11.0783,-11.25,,11.0782,1426,,11.0782,32.961368560791,,11.0783,-11.25,,11.078,5.75,,11.078,32.03125,,11.078,44.375,,11.0782,449,,11.0783,45,,11.077900000000001,-44.875,,11.078,0.1875,,11.077900000000001,-44.75,,
11.097900000000001,0.0,,11.097900000000001,1.5,,11.0985,3200,,11.098300000000002,-17.0625,,11.0982,507,,11.0985,698,,11.098300000000002,-11.25,,11.0982,1428,,11.0982,32.961368560791,,11.098300000000002,-11.25,,11.0981,5.75,,11.0981,31.640625,,11.0981,44.4375,,11.0982,449,,11.098300000000002,45,,11.097900000000001,-44.875,,11.0981,0.25,,11.097900000000001,-44.5,,
11.117900000000002,0.0,,11.117900000000002,-0.6875,,11.118400000000001,3200,,11.118300000000001,-17.0,,11.1182,507,,11.118400000000001,696,,11.118300000000001,-11.25,,11.1182,1439,,11.1182,32.961368560791,,11.118300000000001,-11.25,,11.118,5.75,,11.118,31.640625,,11.118,44.375,,11.1182,449,,11.118300000000001,45,,11.117900000000002,-44.875,,11.118,-0.3125,,11.117900000000002,-44.6875,,
11.137900000000002,0.0,,11.137900000000002,-4.625,,11.1385,3200,,11.138300000000001,-17.0625,,11.138200000000001,507,,11.1385,695,,11.138300000000001,-11.25,,11.138200000000001,1432,,11.138200000000001,32.961368560791,,11.138300000000001,-11.25,,11.1381,5.75,,11.1381,32.03125,,11.1381,44.4375,,11.138200000000001,449,,11.138300000000001,45,,11.137900000000002,-44.875,,11.1381,0.8125,,11.137900000000002,-44.3125,,
11.157900000000001,0.0,,11.157900000000001,1.375,,11.158400000000002,3200,,11.1582,-16.9375,,11.1582,507,,11.158400000000002,697,,11.1582,-11.25,,11.1582,1437,,11.1582,32.961368560791,,11.1582,-11.25,,11.158,5.625,,11.158,31.25,,11.158,44.375,,11.1582,449,,11.1582,45,,11.157900000000001,-44.875,,11.158,0.5,,11.157900000000001,-45.0625,,
11.177900000000001,0.0,,11.177900000000001,0.625,,11.1785,3200,,11.178300000000002,-16.875,,11.1782,507,,11.1785,688,,11.178300000000002,-11.25,,11.1782,1448,,11.1782,32.961368560791,,11.178300000000002,-11.25,,11.1781,5.5,,11.1781,30.078125,,11.1781,44.4375,,11.1782,449,,11.178300000000002,45,,11.177900000000001,-44.875,,11.1781,0.125,,11.177900000000001,-41.3125,,
11.1979,0.0,,11.1979,-3.3125,,11.198400000000001,3200,,11.198300000000001,-16.8125,,11.1982,507,,11.198400000000001,689,,11.198300000000001,-11.25,,11.1982,1451,,11.1982,32.961368560791,,11.198300000000001,-11.25,,11.1981,5.75,,11.1981,31.640625,,11.1981,44.375,,11.1982,449,,11.198300000000001,45,,11.1979,-44.875,,11.1981,0.625,,11.1979,-45.5625,,
11.217900000000002,0.0,,11.217900000000002,-4.5,,11.2184,3200,,11.218300000000001,-16.8125,,11.218200000000001,507,,11.2184,683,,11.218300000000001,-11.25,,11.218200000000001,1457,,11.218200000000001,32.961368560791,,11.218300000000001,-11.25,,11.2181,5.6875,,11.2181,31.640625,,11.2181,44.375,,11.218200000000001,449,,11.218300000000001,45,,11.217900000000002,-44.875,,11.2181,0.6875,,11.217900000000002,-45.6875,,
11.237900000000002,0.0,,11.237900000000002,1.9375,,11.238400000000002,3200,,11.2383,-16.6875,,11.2382,507,,11.238400000000002,689,,11.2383,-11.25,,11.2382,1446,,11.2382,32.961368560791,,11.2383,-11.25,,11.238,5.5,,11.238,31.25,,11.238,44.4375,,11.2382,449,,11.2383,45,,11.237900000000002,-44.875,,11.238,1.4375,,11.237900000000002,-44.4375,,
11.259400000000001,0.0,,11.259400000000001,-0.5625,,11.26,3200,,11.259900000000002,-16.625,,11.2597,507,,11.26,683,,11.259900000000002,-11.25,,11.2597,1470,,11.2597,32.961368560791,,11.259900000000002,-11.25,,11.2596,5.625,,11.2596,30.859375,,11.2596,44.375,,11.2597,449,,11.259900000000002,45,,11.259400000000001,-44.875,,11.2596,0.0,,11.259400000000001,-44.4375,,
11.2779,0.0,,11.2779,-0.75,,11.278400000000001,3200,,11.278300000000002,-16.625,,11.2782,507,,11.278400000000001,679,,11.278300000000002,-11.25,,11.2782,1465,,11.2782,32.961368560791,,11.278300000000002,-11.25,,11.278,5.5625,,11.278,30.859375,,11.278,44.375,,11.2782,449,,11.278300000000002,45,,11.2779,-44.875,,11.278,0.875,,11.2779,-43.5,,
11.297900000000002,0.0,,11.297900000000002,4.8125,,11.2984,3200,,11.298300000000001,-16.5625,,11.298200000000001,507,,11.2984,673,,11.298300000000001,-11.25,,11.298200000000001,1479,,11.298200000000001,32.961368560791,,11.298300000000001,-11.25,,11.2981,5.6875,,11.2981,30.859375,,11.2981,44.375,,11.298200000000001,449,,11.298300000000001,45,,11.297900000000002,-44.875,,11.2981,-0.4375,,11.297900000000002,-46.875,,
11.318,0.0,,11.318,-2.25,,11.3185,3200,,11.318400000000002,-16.5,,11.3183,507,,11.3185,678,,11.318400000000002,-11.25,,11.3183,1468,,11.3183,32.961368560791,,11.318400000000002,-11.25,,11.318200000000001,5.5625,,11.318200000000001,31.25,,11.318200000000001,44.4375,,11.3183,449,,11.318400000000002,45,,11.318,-44.875,,11.318200000000001,1.125,,11.318,-44.875,,
11.339300000000001,0.0,,11.339300000000001,3.8125,,11.3398,3200,,11.3397,-16.375,,11.3395,507,,11.3398,671,,11.3397,-11.25,,11.3395,1484,,11.3395,32.961368560791,,11.3397,-11.25,,11.339400000000001,5.5,,11.339400000000001,30.078125,,11.339400000000001,44.375,,11.3395,449,,11.3397,45,,11.339300000000001,-44.875,,11.339400000000001,-0.0625,,11.339300000000001,-44.875,,
11.358,0.0,,11.358,-3.6875,,11.3585,3200,,11.358400000000001,-16.375,,11.358300000000002,507,,11.3585,669,,11.358400000000001,-11.25,,11.358300000000002,1490,,11.358300000000002,32.961368560791,,11.358400000000001,-11.25,,11.3582,5.5625,,11.3582,30.859375,,11.3582,44.4375,,11.358300000000002,449,,11.358400000000001,45,,11.358,-44.875,,11.3582,0.375,,11.358,-46.5625,,
11.379400000000002,0.0,,11.379400000000002,-2.5,,11.379900000000001,3200,,11.379800000000001,-16.3125,,11.379700000000001,507,,11.379900000000001,675,,11.379800000000001,-11.25,,11.379700000000001,1477,,11.379700000000001,32.961368560791,,11.379800000000001,-11.25,,11.3795,5.3125,,11.3795,31.25,,11.3795,44.4375,,11.379700000000001,449,,11.379800000000001,45,,11.379400000000002,-44.875,,11.3795,2.0,,11.379400000000002,-43.5,,
11.3996,0.0,,11.3996,-2.0,,11.4001,3200,,11.4,-16.25,,11.3998,507,,11.4001,663,,11.4,-11.25,,11.3998,1504,,11.3998,32.961368560791,,11.4,-11.25,,11.399700000000001,5.375,,11.399700000000001,29.6875,,11.399700000000001,44.375,,11.3998,449,,11.4,45,,11.3996,-44.875,,11.399700000000001,0.125,,11.3996,-42.875,,
11.419300000000002,0.0,,11.419300000000002,-0.3125,,11.4198,3200,,11.4197,-16.1875,,11.4195,507,,11.4198,670,,11.4197,-11.25,,11.4195,1487,,11.4195,32.961368560791,,11.4197,-11.25,,11.419400000000001,5.4375,,11.419400000000001,31.25,,11.419400000000001,44.375,,11.4195,449,,11.4197,45,,11.419300000000002,-44.875,,11.419400000000001,1.625,,11.419300000000002,-45.8125,,
11.438,0.0,,11.438,3.0625,,11.4385,3200,,11.438400000000001,-16.125,,11.4382,507,,11.4385,660,,11.438400000000001,-11.25,,11.4382,1510,,11.4382,32.961368560791,,11.438400000000001,-11.25,,11.4382,5.375,,11.4382,29.296875,,11.4382,44.375,,11.4382,449,,11.438400000000001,45,,11.438,-44.875,,11.4382,-0.125,,11.438,-43.125,,
11.458,0.0,,11.458,-2.0,,11.4585,3200,,11.458400000000001,-16.125,,11.458300000000001,507,,11.4585,661,,11.458400000000001,-11.25,,11.458300000000001,1507,,11.458300000000001,32.961368560791,,11.458400000000001,-11.25,,11.4581,5.5,,11.4581,30.859375,,11.4581,44.375,,11.458300000000001,449,,11.458400000000001,45,,11.458,-44.875,,11.4581,0.9375,,11.458,-46.75,,
11.4793,0.0,,11.4793,-1.875,,11.479800000000001,3200,,11.479800000000001,-16.0625,,11.4796,507,,11.479800000000001,653,,11.479800000000001,-11.25,,11.4796,1527,,11.4796,32.961368560791,,11.479800000000001,-11.25,,11.4795,5.25,,11.4795,28.90625,,11.4795,44.375,,11.4796,449,,11.479800000000001,45,,11.4793,-44.875,,11.4795,-0.125,,11.4793,-42.875,,
11.498,0.0,,11.498,-7.4375,,11.4985,3200,,11.498400000000002,-15.9375,,11.4983,507,,11.4985,657,,11.498400000000002,-11.25,,11.4983,1518,,11.4983,32.961368560791,,11.498400000000002,-11.25,,11.4981,5.4375,,11.4981,30.859375,,11.4981,44.375,,11.4983,449,,11.498400000000002,45,,11.498,-44.875,,11.4981,1.375,,11.498,-44.5,,
11.518,0.0,,11.518,0.9375,,11.518600000000001,3200,,11.5185,-15.875,,11.518400000000002,507,,11.518600000000001,656,,11.5185,-11.25,,11.518400000000002,1517,,11.518400000000002,32.961368560791,,11.5185,-11.25,,11.5182,5.25,,11.5182,29.296875,,11.5182,44.375,,11.518400000000002,449,,11.5185,45,,11.518,-44.875,,11.5182,1.0,,11.518,-43.625,,
11.538,0.0,,11.538,-1.5625,,11.5386,3200,,11.5385,-15.8125,,11.538300000000001,507,,11.5386,647,,11.5385,-11.25,,11.538300000000001,1541,,11.538300000000001,32.961368560791,,11.5385,-11.25,,11.538200000000002,5.4375,,11.538200000000002,30.078125,,11.538200000000002,44.375,,11.538300000000001,449,,11.5385,45,,11.538,-44.875,,11.538200000000002,0.0625,,11.538,-46.375,,
11.559800000000001,0.0,,11.559800000000001,1.9375,,11.560300000000002,3200,,11.5602,-15.8125,,11.56,507,,11.560300000000002,648,,11.5602,-11.25,,11.56,1537,,11.56,32.961368560791,,11.5602,-11.25,,11.5599,5.125,,11.5599,28.515625,,11.5599,44.375,,11.56,449,,11.5602,45,,11.559800000000001,-44.875,,11.5599,0.4375,,11.559800000000001,-41.75,,
11.578,0.0,,11.578,-1.5,,11.5786,3200,,11.5785,-15.75,,11.5783,507,,11.5786,643,,11.5785,-11.25,,11.5783,1552,,11.5783,32.961368560791,,11.5785,-11.25,,11.5782,5.3125,,11.5782,29.296875,,11.5782,44.375,,11.5783,449,,11.5785,46,,11.578,-44.875,,11.5782,-0.125,,11.578,-46.0625,,
11.598,0.0,,11.598,0.0,,11.598600000000001,3200,,11.598400000000002,-15.6875,,11.598400000000002,507,,11.598600000000001,649,,11.598400000000002,-11.25,,11.598400000000002,1535,,11.598400000000002,32.961368560791,,11.598400000000002,-11.25,,11.5982,5.125,,11.5982,29.296875,,11.5982,44.375,,11.598400000000002,449,,11.598400000000002,46,,11.598,-44.875,,11.5982,1.4375,,11.598,-42.375,,
11.6181,0.0,,11.6181,0.125,,11.6186,3200,,11.6185,-15.625,,11.618300000000001,507,,11.6186,643,,11.6185,-11.25,,11.618300000000001,1552,,11.618300000000001,32.961368560791,,11.6185,-11.25,,11.6182,5.1875,,11.6182,28.90625,,11.6182,44.375,,11.618300000000001,449,,11.6185,46,,11.6181,-44.875,,11.6182,0.6875,,11.6181,-44.625,,
11.6395,0.0,,11.6395,-2.8125,,11.64,3200,,11.6399,-15.5625,,11.639800000000001,507,,11.64,639,,11.6399,-11.25,,11.639800000000001,1559,,11.639800000000001,32.961368560791,,11.6399,-11.25,,11.6396,5.5625,,11.6396,30.859375,,11.6396,44.375,,11.639800000000001,449,,11.6399,46,,11.6395,-44.875,,11.6396,0.625,,11.6395,-50.125,,
11.658,0.0,,11.658,8.25,,11.6585,3200,,11.6585,-15.5625,,11.6583,507,,11.6585,634,,11.6585,-11.25,,11.6583,1573,,11.6583,32.961368560791,,11.6585,-11.25,,11.6582,4.9375,,11.6582,27.34375,,11.6582,44.375,,11.6583,449,,11.6585,46,,11.658,-44.875,,11.6582,-0.4375,,11.658,-39.4375,,
11.678,0.0,,11.678,-2.1875,,11.678600000000001,3200,,11.678400000000002,-15.5,,11.678300000000002,507,,11.678600000000001,633,,11.678400000000002,-11.25,,11.678300000000002,1573,,11.678300000000002,32.961368560791,,11.678400000000002,-11.25,,11.6782,5.3125,,11.6782,29.296875,,11.6782,44.375,,11.678300000000002,449,,11.678400000000002,46,,11.678,-44.875,,11.6782,-0.125,,11.678,-46.3125,,
11.698,0.0,,11.698,-0.3125,,11.6985,3200,,11.6985,-15.375,,11.698300000000001,507,,11.6985,639,,11.6985,-11.25,,11.698300000000001,1560,,11.698300000000001,32.961368560791,,11.6985,-11.25,,11.6982,5.125,,11.6982,29.296875,,11.6982,44.375,,11.698300000000001,449,,11.6985,46,,11.698,-44.875,,11.6982,1.375,,11.698,-45.125,,
11.7195,0.0,,11.7195,2.125,,11.72,3200,,11.7199,-15.375,,11.719800000000001,507,,11.72,631,,11.7199,-11.25,,11.719800000000001,1578,,11.719800000000001,32.961368560791,,11.7199,-11.25,,11.719700000000001,5.3125,,11.719700000000001,29.296875,,11.719700000000001,44.375,,11.719800000000001,449,,11.7199,46,,11.7195,-44.875,,11.719700000000001,0.5,,11.7195,-45.6875,,
11.738,0.0,,11.738,5.4375,,11.7385,3200,,11.738400000000002,-15.3125,,11.7383,507,,11.7385,631,,11.738400000000002,-11.25,,11.7383,1582,,11.7383,32.961368560791,,11.738400000000002,-11.25,,11.7382,4.9375,,11.7382,27.34375,,11.7382,44.375,,11.7383,449,,11.738400000000002,46,,11.738,-44.875,,11.7382,0.375,,11.738,-41.5625,,
11.758,0.0,,11.758,0.875,,11.7586,3200,,11.758400000000002,-15.3125,,11.758300000000002,507,,11.7586,625,,11.758400000000002,-11.25,,11.758300000000002,1597,,11.758300000000002,32.961368560791,,11.758400000000002,-11.25,,11.7582,5.1875,,11.7582,28.515625,,11.7582,44.375,,11.758300000000002,449,,11.758400000000002,46,,11.758,-44.875,,11.7582,0.0625,,11.758,-45.5,,
11.7779,0.0,,11.7779,-1.25,,11.7785,3200,,11.778400000000001,-15.1875,,11.778300000000002,507,,11.7785,623,,11.778400000000001,-11.25,,11.778300000000002,1598,,11.778300000000002,32.961368560791,,11.778400000000001,-11.25,,11.7781,5.0625,,11.7781,27.734375,,11.7781,44.4375,,11.778300000000002,449,,11.778400000000001,46,,11.7779,-44.875,,11.7781,0.1875,,11.7779,-45.125,,
11.798,0.0,,11.798,-2.5,,11.7985,3200,,11.7984,-15.125,,11.798300000000001,507,,11.7985,632,,11.7984,-11.25,,11.798300000000001,1579,,11.798300000000001,32.961368560791,,11.7984,-11.25,,11.798200000000001,4.9375,,11.798200000000001,30.078125,,11.798200000000001,44.375,,11.798300000000001,449,,11.7984,46,,11.798,-44.875,,11.798200000000001,2.3125,,11.798,-45.5625,,
11.817900000000002,0.0,,11.817900000000002,-1.6875,,11.8185,3200,,11.818400000000002,-15.0625,,11.8183,507,,11.8185,619,,11.818400000000002,-11.25,,11.8183,1613,,11.8183,32.961368560791,,11.818400000000002,-11.25,,11.818100000000001,5.125,,11.818100000000001,28.125,,11.818100000000001,44.375,,11.8183,449,,11.818400000000002,46,,11.817900000000002,-44.875,,11.818100000000001,0.5625,,11.817900000000002,-44.5,,
11.838,0.0,,11.838,2.0625,,11.8385,3200,,11.838400000000002,-15.0,,11.8382,507,,11.8385,620,,11.838400000000002,-11.25,,11.8382,1609,,11.8382,32.961368560791,,11.838400000000002,-11.25,,11.8382,5.0625,,11.8382,28.515625,,11.8382,44.4375,,11.8382,449,,11.838400000000002,46,,11.838,-44.875,,11.8382,0.8125,,11.838,-44.6875,,
11.8579,0.0,,11.8579,2.125,,11.8585,3200,,11.858400000000001,-15.0,,11.858300000000002,507,,11.8585,612,,11.858400000000001,-11.25,,11.858300000000002,1630,,11.858300000000002,32.961368560791,,11.858400000000001,-11.25,,11.8581,4.875,,11.8581,26.953125,,11.8581,44.4375,,11.858300000000002,449,,11.858400000000001,46,,11.8579,-44.875,,11.8581,-0.375,,11.8579,-41.0,,
11.8702,0.0,,11.8702,-2.4375,,11.870700000000001,3200,,11.8706,-14.9375,,11.870400000000002,507,,11.870700000000001,617,,11.8706,-11.25,,11.870400000000002,1618,,11.870400000000002,32.961368560791,,11.8706,-11.25,,11.8703,4.9375,,11.8703,27.34375,,11.8703,44.375,,11.870400000000002,449,,11.8706,46,,11.8702,-44.875,,11.8703,0.8125,,11.8702,-43.1875,,
11.8999,0.0,,11.8999,-0.375,,11.900400000000001,3200,,11.900300000000001,-14.8125,,11.9002,507,,11.900400000000001,616,,11.900300000000001,-11.25,,11.9002,1616,,11.9002,32.961368560791,,11.900300000000001,-0.1875,,11.9001,4.9375,,11.9001,28.125,,11.9001,44.375,,11.9002,449,,11.900300000000001,46,,11.8999,-44.875,,11.9001,1.1875,,11.8999,-45.5,,
11.917900000000001,0.0,,11.917900000000001,1.625,,11.9185,3200,,11.918400000000002,-14.8125,,11.9182,507,,11.9185,608,,11.918400000000002,-8.5,,11.9182,1640,,11.9182,32.961368560791,,11.918400000000002,-0.1875,,11.9181,5.0,,11.9181,27.34375,,11.9181,44.375,,11.9182,449,,11.918400000000002,46,,11.917900000000001,-33.8125,,11.9181,0.0,,11.917900000000001,-42.0,,
11.9379,0.0,,11.9379,-3.3125,,11.9385,3200,,11.938300000000002,-14.0,,11.9382,507,,11.9385,611,,11.938300000000002,-0.1875,,11.9382,1628,,11.9382,32.961368560791,,11.938300000000002,0.0,,11.9381,5.3125,,11.9381,29.6875,,11.9381,44.25,,11.9382,449,,11.938300000000002,46,,11.9379,-0.8125,,11.9381,0.75,,11.9379,-9.75,,
11.957900000000002,0.0,,11.957900000000002,-2.125,,11.9585,3200,,11.958400000000001,-11.875,,11.958200000000001,507,,11.9585,606,,11.958400000000001,0.0,,11.958200000000001,1638,,11.958200000000001,32.961368560791,,11.958400000000001,11.0,,11.9581,5.125,,11.9581,28.515625,,11.9581,44.1875,,11.958200000000001,449,,11.958400000000001,46,,11.957900000000002,0.0,,11.9581,-0.625,,11.957900000000002,1.6875,,
11.979400000000002,0.0,,11.979400000000002,-2.5,,11.9799,3200,,11.979700000000001,-9.3125,,11.9796,507,,11.9799,612,,11.979700000000001,10.9375,,11.9796,1618,,11.9796,32.961368560791,,11.979700000000001,33.0625,,11.9795,5.6875,,11.9795,31.640625,,11.9795,44.125,,11.9796,449,,11.979700000000001,46,,11.979400000000002,43.75,,11.9795,0.0,,11.979400000000002,24.9375,,
11.997900000000001,0.0,,11.997900000000001,2.0625,,11.998400000000002,3200,,11.998400000000002,-4.5,,11.9982,507,,11.998400000000002,628,,11.998400000000002,24.75,,11.9982,1566,,11.9982,32.961368560791,,11.998400000000002,33.0625,,11.9981,6.5625,,11.9981,36.71875,,11.9981,43.875,,11.9982,449,,11.998400000000002,46,,11.997900000000001,98.8125,,11.9981,-0.3125,,11.997900000000001,69.6875,,
12.017900000000001,0.0,,12.017900000000001,-3.9375,,12.0185,3200,,12.018300000000002,4.0,,12.0182,507,,12.0185,633,,12.018300000000002,33.0,,12.0182,1547,,12.0182,32.961368560791,,12.018300000000002,43.4375,,12.0181,5.125,,12.0181,29.296875,,12.0181,43.6875,,12.0182,449,,12.018300000000002,46,,12.017900000000001,131.625,,12.0181,-1.125,,12.017900000000001,126.8125,,
12.037900000000002,0.0,,12.037900000000002,1.0,,12.038400000000001,3200,,12.038300000000001,13.375,,12.038200000000002,507,,12.038400000000001,633,,12.038300000000001,43.375,,12.038200000000002,1542,,12.038200000000002,32.961368560791,,12.038300000000001,48.9375,,12.0381,6.5,,12.0381,37.890625,,12.0381,43.4375,,12.038200000000002,449,,12.038300000000001,46,,12.037900000000002,172.9375,,12.0381,-1.5625,,12.037900000000002,151.375,,
12.057900000000002,0.0,,12.057900000000002,-8.125,,12.0585,3200,,12.058300000000001,24.4375,,12.058200000000001,507,,12.0585,625,,12.058300000000001,48.875,,12.058200000000001,1555,,12.058200000000001,32.961368560791,,12.058300000000001,56.0625,,12.0581,6.3125,,12.0581,35.15625,,12.0581,43.25,,12.058200000000001,449,,12.058300000000001,46,,12.057900000000002,194.875,,12.0581,-1.875,,12.057900000000002,180.0,,
12.078,0.0,,12.078,1.25,,12.0786,3200,,12.078400000000002,35.75,,12.0783,507,,12.0786,630,,12.078400000000002,56.0,,12.0783,1537,,12.0783,32.961368560791,,12.078400000000002,60.5625,,12.0782,6.0,,12.0782,34.765625,,12.0782,43.125,,12.0783,449,,12.078400000000002,46,,12.078,223.25,,12.0782,-1.5625,,12.078,215.8125,,
12.0996,0.0,,12.0996,-1.0,,12.100100000000001,3200,,12.1,47.5625,,12.099900000000002,507,,12.100100000000001,624,,12.1,60.5,,12.099900000000002,1548,,12.099900000000002,32.961368560791,,12.1,70.5,,12.0997,6.4375,,12.0997,37.5,,12.0997,42.9375,,12.099900000000002,449,,12.1,46,,12.0996,241.125,,12.0997,-1.25,,12.0996,230.9375,,
12.1194,0.0,,12.1194,4.6875,,12.119900000000001,3200,,12.119800000000001,59.4375,,12.1196,507,,12.119900000000001,625,,12.119800000000001,67.3125,,12.1196,1538,,12.1196,32.961368560791,,12.119800000000001,76.4375,,12.1195,6.5625,,12.1195,42.96875,,12.1195,42.8125,,12.1196,449,,12.119800000000001,46,,12.1194,268.25,,12.1195,-2.875,,12.1194,253.75,,
12.139400000000002,0.0,,12.139400000000002,-3.3125,,12.1399,3200,,12.139800000000001,72.0625,,12.139700000000001,513,,12.1399,629,,12.139800000000001,71.9375,,12.139700000000001,1521,,12.139700000000001,32.60374069213866,,12.139800000000001,79.125,,12.1395,6.3125,,12.1395,41.015625,,12.1395,42.625,,12.139700000000001,449,,12.139800000000001,46,,12.139400000000002,286.625,,12.1395,-2.125,,12.139400000000002,285.25,,
12.158,0.0,,12.158,-0.375,,12.1586,3200,,12.158400000000002,84.5,,12.1583,519,,12.1586,628,,12.158400000000002,77.0625,,12.1583,1537,,12.1583,32.246112823486314,,12.158400000000002,79.125,,12.1582,6.75,,12.1582,42.578125,,12.1582,42.5,,12.1583,449,,12.158400000000002,46,,12.158,307.0625,,12.1582,-3.125,,12.158,295.9375,,
12.1796,0.0,,12.1796,17.875,,12.1801,3200,,12.179900000000002,96.9375,,12.179900000000002,524,,12.1801,637,,12.179900000000002,79.0625,,12.179900000000002,1522,,12.179900000000002,31.88848495483397,,12.179900000000002,84.0,,12.1797,6.4375,,12.1797,41.796875,,12.1797,42.375,,12.179900000000002,449,,12.179900000000002,46,,12.1796,315.0625,,12.1797,-3.25,,12.1796,318.5625,,
